customer_id,monthly_charges,tenure_months,contract_type,churn_probability,risk_tier,predicted_churn,actual_churn
4357,20.45,15,Month-to-month,0.104,"Low Risk
(0–30%)",0,0
4358,64.75,13,One year,0.222,"Low Risk
(0–30%)",0,0
4359,98.7,23,Month-to-month,0.5574,"Medium Risk
(30–60%)",1,0
4360,89.45,31,Month-to-month,0.3746,"Medium Risk
(30–60%)",0,0
4361,58.75,29,One year,0.0478,"Low Risk
(0–30%)",0,0
4362,20.7,49,One year,0.0311,"Low Risk
(0–30%)",0,0
4363,85.6,56,Month-to-month,0.2917,"Low Risk
(0–30%)",0,0
4364,80.3,63,Two year,0.0234,"Low Risk
(0–30%)",0,0
4365,79.8,63,Two year,0.0386,"Low Risk
(0–30%)",0,0
4366,79.85,24,Month-to-month,0.4239,"Medium Risk
(30–60%)",0,0
4367,54.1,36,One year,0.071,"Low Risk
(0–30%)",0,0
4368,80.85,9,Month-to-month,0.6712,"High Risk
(60–100%)",1,1
4369,24.75,3,Month-to-month,0.4944,"Medium Risk
(30–60%)",0,1
4370,80.9,21,One year,0.0773,"Low Risk
(0–30%)",0,0
4371,24.5,13,One year,0.0363,"Low Risk
(0–30%)",0,0
4372,20.15,1,Month-to-month,0.3656,"Medium Risk
(30–60%)",0,0
4373,20.05,25,One year,0.0296,"Low Risk
(0–30%)",0,0
4374,19.6,71,Two year,0.0109,"Low Risk
(0–30%)",0,0
4375,114.3,66,One year,0.1943,"Low Risk
(0–30%)",0,0
4376,100.3,45,One year,0.1913,"Low Risk
(0–30%)",0,0
4377,80.0,22,Month-to-month,0.3629,"Medium Risk
(30–60%)",0,0
4378,20.85,67,One year,0.0259,"Low Risk
(0–30%)",0,0
4379,89.95,68,Two year,0.0675,"Low Risk
(0–30%)",0,0
4380,20.0,0,Two year,0.0153,"Low Risk
(0–30%)",0,0
4381,90.85,49,Month-to-month,0.3375,"Medium Risk
(30–60%)",0,1
4382,48.75,4,Month-to-month,0.4601,"Medium Risk
(30–60%)",0,0
4383,80.0,63,One year,0.0531,"Low Risk
(0–30%)",0,0
4384,79.7,2,Month-to-month,0.5918,"Medium Risk
(30–60%)",1,1
4385,20.35,21,One year,0.0398,"Low Risk
(0–30%)",0,0
4386,57.55,55,Two year,0.0194,"Low Risk
(0–30%)",0,1
4387,20.25,1,Month-to-month,0.3515,"Medium Risk
(30–60%)",0,0
4388,19.4,17,Two year,0.022,"Low Risk
(0–30%)",0,0
4389,100.4,30,Month-to-month,0.4784,"Medium Risk
(30–60%)",0,0
4390,57.95,22,Month-to-month,0.1082,"Low Risk
(0–30%)",0,0
4391,59.5,9,Month-to-month,0.2339,"Low Risk
(0–30%)",0,0
4392,19.2,1,Month-to-month,0.2374,"Low Risk
(0–30%)",0,0
4393,86.5,21,Month-to-month,0.5885,"Medium Risk
(30–60%)",1,1
4394,59.55,19,Month-to-month,0.2373,"Low Risk
(0–30%)",0,0
4395,103.95,69,Month-to-month,0.3846,"Medium Risk
(30–60%)",0,1
4396,25.1,1,Month-to-month,0.7385,"High Risk
(60–100%)",1,1
4397,103.95,72,Two year,0.0412,"Low Risk
(0–30%)",0,0
4398,68.95,70,Two year,0.0273,"Low Risk
(0–30%)",0,0
4399,103.1,66,Month-to-month,0.2345,"Low Risk
(0–30%)",0,0
4400,24.7,7,Month-to-month,0.4834,"Medium Risk
(30–60%)",0,0
4401,110.2,46,Month-to-month,0.3138,"Medium Risk
(30–60%)",0,0
4402,48.95,39,Month-to-month,0.1115,"Low Risk
(0–30%)",0,1
4403,62.45,32,Month-to-month,0.1616,"Low Risk
(0–30%)",0,0
4404,89.55,24,Month-to-month,0.4719,"Medium Risk
(30–60%)",0,0
4405,83.55,6,Month-to-month,0.6609,"High Risk
(60–100%)",1,1
4406,78.9,37,Month-to-month,0.1328,"Low Risk
(0–30%)",0,0
4407,20.35,8,Month-to-month,0.097,"Low Risk
(0–30%)",0,0
4408,71.45,72,Two year,0.0255,"Low Risk
(0–30%)",0,0
4409,46.35,71,Two year,0.0168,"Low Risk
(0–30%)",0,0
4410,94.65,16,Month-to-month,0.476,"Medium Risk
(30–60%)",0,0
4411,49.9,57,Month-to-month,0.0915,"Low Risk
(0–30%)",0,0
4412,25.45,66,One year,0.0275,"Low Risk
(0–30%)",0,0
4413,89.15,17,Month-to-month,0.5194,"Medium Risk
(30–60%)",1,1
4414,20.75,21,Month-to-month,0.0808,"Low Risk
(0–30%)",0,0
4415,66.1,66,Two year,0.029,"Low Risk
(0–30%)",0,0
4416,75.4,17,Month-to-month,0.2872,"Low Risk
(0–30%)",0,0
4417,70.45,1,Month-to-month,0.7502,"High Risk
(60–100%)",1,1
4418,60.3,58,One year,0.0329,"Low Risk
(0–30%)",0,1
4419,21.05,8,Month-to-month,0.112,"Low Risk
(0–30%)",0,0
4420,69.35,27,One year,0.0397,"Low Risk
(0–30%)",0,0
4421,88.85,34,Month-to-month,0.3136,"Medium Risk
(30–60%)",0,0
4422,97.0,30,One year,0.2389,"Low Risk
(0–30%)",0,0
4423,66.4,33,Month-to-month,0.2103,"Low Risk
(0–30%)",0,0
4424,24.75,1,Month-to-month,0.5647,"Medium Risk
(30–60%)",1,1
4425,69.2,14,Month-to-month,0.1546,"Low Risk
(0–30%)",0,0
4426,79.5,16,One year,0.112,"Low Risk
(0–30%)",0,0
4427,100.65,49,Two year,0.087,"Low Risk
(0–30%)",0,0
4428,103.3,19,Month-to-month,0.4805,"Medium Risk
(30–60%)",0,1
4429,79.7,70,Two year,0.0206,"Low Risk
(0–30%)",0,0
4430,61.4,32,Month-to-month,0.0846,"Low Risk
(0–30%)",0,0
4431,69.8,18,Month-to-month,0.4554,"Medium Risk
(30–60%)",0,0
4432,40.55,37,Two year,0.0241,"Low Risk
(0–30%)",0,0
4433,75.65,4,Month-to-month,0.7486,"High Risk
(60–100%)",1,0
4434,90.7,16,Month-to-month,0.3632,"Medium Risk
(30–60%)",0,0
4435,80.5,17,Month-to-month,0.4067,"Medium Risk
(30–60%)",0,0
4436,60.6,19,Month-to-month,0.2074,"Low Risk
(0–30%)",0,0
4437,101.15,60,Two year,0.1032,"Low Risk
(0–30%)",0,0
4438,24.95,51,Two year,0.0222,"Low Risk
(0–30%)",0,0
4439,20.3,28,Two year,0.0186,"Low Risk
(0–30%)",0,0
4440,60.0,43,Two year,0.0983,"Low Risk
(0–30%)",0,0
4441,20.25,42,Two year,0.024,"Low Risk
(0–30%)",0,0
4442,78.5,3,Month-to-month,0.7,"High Risk
(60–100%)",1,1
4443,44.75,1,Month-to-month,0.4807,"Medium Risk
(30–60%)",0,0
4444,19.85,3,Month-to-month,0.1387,"Low Risk
(0–30%)",0,1
4445,98.0,63,Two year,0.0452,"Low Risk
(0–30%)",0,0
4446,79.9,3,Month-to-month,0.7169,"High Risk
(60–100%)",1,1
4447,107.7,68,Month-to-month,0.3403,"Medium Risk
(30–60%)",0,0
4448,99.7,30,Month-to-month,0.5823,"Medium Risk
(30–60%)",1,1
4449,104.7,60,Two year,0.1506,"Low Risk
(0–30%)",0,0
4450,58.6,15,Month-to-month,0.2022,"Low Risk
(0–30%)",0,1
4451,93.9,45,Month-to-month,0.4413,"Medium Risk
(30–60%)",0,0
4452,86.45,70,Two year,0.0235,"Low Risk
(0–30%)",0,0
4453,98.5,10,Month-to-month,0.8263,"High Risk
(60–100%)",1,1
4454,19.4,4,Month-to-month,0.1284,"Low Risk
(0–30%)",0,0
4455,50.45,1,Month-to-month,0.5695,"Medium Risk
(30–60%)",1,1
4456,24.95,68,Two year,0.018,"Low Risk
(0–30%)",0,0
4457,75.0,22,Month-to-month,0.24,"Low Risk
(0–30%)",0,0
4458,94.65,38,Month-to-month,0.4442,"Medium Risk
(30–60%)",0,1
4459,100.25,1,Month-to-month,0.8799,"High Risk
(60–100%)",1,1
4460,78.2,18,Month-to-month,0.3329,"Medium Risk
(30–60%)",0,0
4461,94.2,29,Month-to-month,0.4232,"Medium Risk
(30–60%)",0,0
4462,88.45,16,Month-to-month,0.6437,"High Risk
(60–100%)",1,1
4463,69.85,1,Month-to-month,0.7976,"High Risk
(60–100%)",1,1
4464,81.7,12,Month-to-month,0.3667,"Medium Risk
(30–60%)",0,1
4465,50.05,31,One year,0.2192,"Low Risk
(0–30%)",0,0
4466,79.9,4,Month-to-month,0.6941,"High Risk
(60–100%)",1,1
4467,69.55,48,One year,0.0975,"Low Risk
(0–30%)",0,0
4468,25.4,15,Month-to-month,0.1431,"Low Risk
(0–30%)",0,1
4469,90.1,50,One year,0.0504,"Low Risk
(0–30%)",0,0
4470,44.65,7,Month-to-month,0.2931,"Low Risk
(0–30%)",0,0
4471,83.75,41,Month-to-month,0.3,"Low Risk
(0–30%)",0,1
4472,80.35,68,Two year,0.0282,"Low Risk
(0–30%)",0,0
4473,98.1,26,Month-to-month,0.588,"Medium Risk
(30–60%)",1,0
4474,53.35,57,Two year,0.0404,"Low Risk
(0–30%)",0,0
4475,19.55,3,Month-to-month,0.1551,"Low Risk
(0–30%)",0,0
4476,20.9,1,Month-to-month,0.322,"Medium Risk
(30–60%)",0,1
4477,48.95,19,One year,0.0612,"Low Risk
(0–30%)",0,0
4478,54.2,3,Month-to-month,0.5315,"Medium Risk
(30–60%)",1,0
4479,24.45,59,Two year,0.0236,"Low Risk
(0–30%)",0,0
4480,69.4,1,Month-to-month,0.7562,"High Risk
(60–100%)",1,1
4481,40.15,42,Month-to-month,0.1776,"Low Risk
(0–30%)",0,0
4482,74.9,7,Month-to-month,0.7116,"High Risk
(60–100%)",1,1
4483,25.6,67,Two year,0.0166,"Low Risk
(0–30%)",0,0
4484,70.35,1,Month-to-month,0.7976,"High Risk
(60–100%)",1,0
4485,91.7,66,Two year,0.0249,"Low Risk
(0–30%)",0,0
4486,89.2,61,Month-to-month,0.2355,"Low Risk
(0–30%)",0,0
4487,24.1,4,One year,0.0437,"Low Risk
(0–30%)",0,0
4488,74.15,42,Month-to-month,0.2445,"Low Risk
(0–30%)",0,1
4489,53.85,64,One year,0.057,"Low Risk
(0–30%)",0,0
4490,115.6,54,One year,0.2047,"Low Risk
(0–30%)",0,0
4491,19.75,1,Month-to-month,0.336,"Medium Risk
(30–60%)",0,0
4492,24.05,54,Two year,0.019,"Low Risk
(0–30%)",0,0
4493,25.3,18,Two year,0.0227,"Low Risk
(0–30%)",0,0
4494,84.3,3,Month-to-month,0.5736,"Medium Risk
(30–60%)",1,0
4495,70.1,1,Month-to-month,0.7976,"High Risk
(60–100%)",1,1
4496,89.75,72,Two year,0.015,"Low Risk
(0–30%)",0,0
4497,97.95,60,One year,0.208,"Low Risk
(0–30%)",0,0
4498,20.0,11,One year,0.0451,"Low Risk
(0–30%)",0,0
4499,78.3,12,Month-to-month,0.5212,"Medium Risk
(30–60%)",1,1
4500,103.9,61,One year,0.1475,"Low Risk
(0–30%)",0,0
4501,20.7,39,Two year,0.0185,"Low Risk
(0–30%)",0,0
4502,96.8,55,Month-to-month,0.4891,"Medium Risk
(30–60%)",0,1
4503,94.4,17,Month-to-month,0.5417,"Medium Risk
(30–60%)",1,1
4504,20.15,37,One year,0.0321,"Low Risk
(0–30%)",0,0
4505,26.0,72,Two year,0.0137,"Low Risk
(0–30%)",0,0
4506,77.35,72,Two year,0.0316,"Low Risk
(0–30%)",0,0
4507,66.05,8,Month-to-month,0.1434,"Low Risk
(0–30%)",0,0
4508,19.9,22,Month-to-month,0.0808,"Low Risk
(0–30%)",0,0
4509,84.3,1,Month-to-month,0.7963,"High Risk
(60–100%)",1,1
4510,68.15,38,Month-to-month,0.1406,"Low Risk
(0–30%)",0,0
4511,80.85,17,One year,0.1269,"Low Risk
(0–30%)",0,0
4512,75.5,70,Two year,0.0443,"Low Risk
(0–30%)",0,0
4513,92.45,72,Two year,0.0181,"Low Risk
(0–30%)",0,1
4514,80.6,28,Month-to-month,0.438,"Medium Risk
(30–60%)",0,0
4515,83.2,15,Month-to-month,0.4817,"Medium Risk
(30–60%)",0,0
4516,87.55,72,Two year,0.0218,"Low Risk
(0–30%)",0,0
4517,99.55,11,Month-to-month,0.8122,"High Risk
(60–100%)",1,1
4518,81.25,8,Month-to-month,0.7639,"High Risk
(60–100%)",1,1
4519,109.4,57,One year,0.2328,"Low Risk
(0–30%)",0,0
4520,19.95,1,Month-to-month,0.3089,"Medium Risk
(30–60%)",0,1
4521,45.55,46,Month-to-month,0.1814,"Low Risk
(0–30%)",0,0
4522,20.7,30,One year,0.0316,"Low Risk
(0–30%)",0,0
4523,75.3,10,Month-to-month,0.4388,"Medium Risk
(30–60%)",0,0
4524,99.25,23,Month-to-month,0.5917,"Medium Risk
(30–60%)",1,1
4525,93.4,32,Month-to-month,0.2899,"Low Risk
(0–30%)",0,0
4526,73.75,13,Month-to-month,0.3321,"Medium Risk
(30–60%)",0,0
4527,80.45,39,Two year,0.0842,"Low Risk
(0–30%)",0,1
4528,88.15,44,Month-to-month,0.3213,"Medium Risk
(30–60%)",0,0
4529,49.2,9,Month-to-month,0.2181,"Low Risk
(0–30%)",0,0
4530,19.65,67,Two year,0.0147,"Low Risk
(0–30%)",0,0
4531,79.35,9,Month-to-month,0.607,"High Risk
(60–100%)",1,1
4532,79.75,15,Month-to-month,0.6246,"High Risk
(60–100%)",1,1
4533,105.15,71,Two year,0.0899,"Low Risk
(0–30%)",0,0
4534,49.0,1,Month-to-month,0.3795,"Medium Risk
(30–60%)",0,0
4535,100.05,30,Month-to-month,0.5853,"Medium Risk
(30–60%)",1,1
4536,69.35,1,Month-to-month,0.8035,"High Risk
(60–100%)",1,1
4537,49.8,17,Month-to-month,0.2968,"Low Risk
(0–30%)",0,0
4538,85.8,3,Month-to-month,0.5712,"Medium Risk
(30–60%)",1,1
4539,79.7,67,Two year,0.0604,"Low Risk
(0–30%)",0,1
4540,20.95,1,Month-to-month,0.3004,"Medium Risk
(30–60%)",0,0
4541,50.55,1,Month-to-month,0.633,"High Risk
(60–100%)",1,1
4542,79.3,32,Month-to-month,0.3245,"Medium Risk
(30–60%)",0,0
4543,19.5,41,One year,0.03,"Low Risk
(0–30%)",0,0
4544,80.55,1,Month-to-month,0.8514,"High Risk
(60–100%)",1,1
4545,44.15,1,Month-to-month,0.4807,"Medium Risk
(30–60%)",0,0
4546,84.5,12,Month-to-month,0.6432,"High Risk
(60–100%)",1,1
4547,105.5,62,Month-to-month,0.3105,"Medium Risk
(30–60%)",0,0
4548,84.3,22,Month-to-month,0.3909,"Medium Risk
(30–60%)",0,1
4549,92.7,17,Month-to-month,0.3574,"Medium Risk
(30–60%)",0,0
4550,26.25,72,Two year,0.0166,"Low Risk
(0–30%)",0,0
4551,96.95,56,Month-to-month,0.224,"Low Risk
(0–30%)",0,0
4552,20.45,9,Month-to-month,0.131,"Low Risk
(0–30%)",0,0
4553,115.8,72,Two year,0.0486,"Low Risk
(0–30%)",0,0
4554,108.2,20,Month-to-month,0.4089,"Medium Risk
(30–60%)",0,0
4555,20.2,19,Two year,0.0189,"Low Risk
(0–30%)",0,0
4556,67.75,2,Month-to-month,0.6591,"High Risk
(60–100%)",1,1
4557,54.9,53,One year,0.077,"Low Risk
(0–30%)",0,0
4558,85.25,27,Month-to-month,0.5779,"Medium Risk
(30–60%)",1,1
4559,20.15,6,Month-to-month,0.1178,"Low Risk
(0–30%)",0,0
4560,90.35,9,One year,0.2981,"Low Risk
(0–30%)",0,0
4561,55.75,8,Month-to-month,0.2919,"Low Risk
(0–30%)",0,0
4562,114.6,71,Two year,0.0286,"Low Risk
(0–30%)",0,0
4563,80.05,10,Month-to-month,0.6158,"High Risk
(60–100%)",1,1
4564,20.0,1,Month-to-month,0.3303,"Medium Risk
(30–60%)",0,1
4565,66.8,71,One year,0.0369,"Low Risk
(0–30%)",0,0
4566,100.3,68,One year,0.2295,"Low Risk
(0–30%)",0,0
4567,105.35,34,Month-to-month,0.4861,"Medium Risk
(30–60%)",0,0
4568,85.2,26,One year,0.1364,"Low Risk
(0–30%)",0,0
4569,48.8,22,Month-to-month,0.1741,"Low Risk
(0–30%)",0,1
4570,18.95,7,Month-to-month,0.127,"Low Risk
(0–30%)",0,0
4571,69.8,20,Month-to-month,0.3282,"Medium Risk
(30–60%)",0,0
4572,106.15,60,Month-to-month,0.449,"Medium Risk
(30–60%)",0,0
4573,20.55,72,Two year,0.0148,"Low Risk
(0–30%)",0,0
4574,105.75,72,One year,0.1333,"Low Risk
(0–30%)",0,0
4575,25.25,4,Month-to-month,0.147,"Low Risk
(0–30%)",0,0
4576,19.75,16,Month-to-month,0.1154,"Low Risk
(0–30%)",0,0
4577,104.85,62,One year,0.2387,"Low Risk
(0–30%)",0,0
4578,60.95,10,Month-to-month,0.2264,"Low Risk
(0–30%)",0,0
4579,81.15,31,Month-to-month,0.4774,"Medium Risk
(30–60%)",0,0
4580,19.1,71,Two year,0.0099,"Low Risk
(0–30%)",0,0
4581,20.8,58,Two year,0.017,"Low Risk
(0–30%)",0,0
4582,90.15,70,Two year,0.0232,"Low Risk
(0–30%)",0,0
4583,90.1,71,Two year,0.0247,"Low Risk
(0–30%)",0,0
4584,74.1,69,Two year,0.03,"Low Risk
(0–30%)",0,0
4585,85.05,1,Month-to-month,0.8921,"High Risk
(60–100%)",1,1
4586,118.75,72,Two year,0.0314,"Low Risk
(0–30%)",0,0
4587,85.9,26,Month-to-month,0.2748,"Low Risk
(0–30%)",0,0
4588,95.0,33,Month-to-month,0.345,"Medium Risk
(30–60%)",0,0
4589,20.15,10,Two year,0.0223,"Low Risk
(0–30%)",0,0
4590,101.3,57,Two year,0.0649,"Low Risk
(0–30%)",0,0
4591,21.2,10,Month-to-month,0.1706,"Low Risk
(0–30%)",0,0
4592,24.2,39,One year,0.0339,"Low Risk
(0–30%)",0,0
4593,20.3,11,Month-to-month,0.106,"Low Risk
(0–30%)",0,0
4594,102.8,21,Month-to-month,0.4586,"Medium Risk
(30–60%)",0,1
4595,85.3,68,Two year,0.0337,"Low Risk
(0–30%)",0,0
4596,89.6,18,One year,0.1564,"Low Risk
(0–30%)",0,0
4597,99.95,6,Month-to-month,0.7195,"High Risk
(60–100%)",1,1
4598,56.25,18,Month-to-month,0.1724,"Low Risk
(0–30%)",0,0
4599,50.95,52,One year,0.0764,"Low Risk
(0–30%)",0,0
4600,115.85,56,Two year,0.0771,"Low Risk
(0–30%)",0,0
4601,103.65,45,Month-to-month,0.3922,"Medium Risk
(30–60%)",0,0
4602,26.1,67,Two year,0.0184,"Low Risk
(0–30%)",0,0
4603,35.1,3,Month-to-month,0.2088,"Low Risk
(0–30%)",0,0
4604,99.1,65,Month-to-month,0.3226,"Medium Risk
(30–60%)",0,0
4605,67.25,63,Two year,0.0314,"Low Risk
(0–30%)",0,0
4606,25.0,11,Two year,0.0225,"Low Risk
(0–30%)",0,0
4607,59.55,1,Month-to-month,0.4667,"Medium Risk
(30–60%)",0,0
4608,77.8,55,Two year,0.0628,"Low Risk
(0–30%)",0,0
4609,55.1,25,One year,0.0683,"Low Risk
(0–30%)",0,0
4610,117.8,72,One year,0.1626,"Low Risk
(0–30%)",0,1
4611,24.15,72,Two year,0.0135,"Low Risk
(0–30%)",0,0
4612,45.25,65,Two year,0.0288,"Low Risk
(0–30%)",0,0
4613,79.5,54,Month-to-month,0.3602,"Medium Risk
(30–60%)",0,1
4614,20.25,7,Month-to-month,0.1001,"Low Risk
(0–30%)",0,0
4615,64.75,72,Two year,0.0193,"Low Risk
(0–30%)",0,0
4616,54.6,21,Month-to-month,0.1784,"Low Risk
(0–30%)",0,0
4617,20.7,2,Month-to-month,0.2073,"Low Risk
(0–30%)",0,0
4618,94.75,4,Month-to-month,0.7491,"High Risk
(60–100%)",1,0
4619,79.65,3,Month-to-month,0.664,"High Risk
(60–100%)",1,1
4620,115.8,72,Two year,0.0406,"Low Risk
(0–30%)",0,0
4621,49.45,6,Month-to-month,0.2908,"Low Risk
(0–30%)",0,0
4622,83.8,52,Month-to-month,0.2825,"Low Risk
(0–30%)",0,0
4623,95.35,69,Month-to-month,0.2773,"Low Risk
(0–30%)",0,0
4624,94.7,8,Month-to-month,0.7022,"High Risk
(60–100%)",1,1
4625,74.05,8,Month-to-month,0.5253,"Medium Risk
(30–60%)",1,0
4626,89.6,63,Month-to-month,0.2537,"Low Risk
(0–30%)",0,0
4627,116.6,60,One year,0.1832,"Low Risk
(0–30%)",0,0
4628,54.2,12,Month-to-month,0.1325,"Low Risk
(0–30%)",0,0
4629,19.3,13,Month-to-month,0.1179,"Low Risk
(0–30%)",0,0
4630,65.05,22,Month-to-month,0.1456,"Low Risk
(0–30%)",0,0
4631,92.5,5,Month-to-month,0.8172,"High Risk
(60–100%)",1,1
4632,19.45,1,Month-to-month,0.2911,"Low Risk
(0–30%)",0,1
4633,24.05,72,Two year,0.011,"Low Risk
(0–30%)",0,0
4634,18.75,2,Month-to-month,0.1345,"Low Risk
(0–30%)",0,0
4635,20.15,40,Two year,0.0173,"Low Risk
(0–30%)",0,0
4636,20.0,44,One year,0.03,"Low Risk
(0–30%)",0,0
4637,71.0,71,One year,0.029,"Low Risk
(0–30%)",0,0
4638,75.55,2,Month-to-month,0.7642,"High Risk
(60–100%)",1,1
4639,93.6,26,Month-to-month,0.6389,"High Risk
(60–100%)",1,0
4640,70.0,1,Month-to-month,0.7969,"High Risk
(60–100%)",1,1
4641,24.4,1,Month-to-month,0.5133,"Medium Risk
(30–60%)",1,0
4642,74.8,65,Two year,0.0259,"Low Risk
(0–30%)",0,1
4643,65.25,3,Month-to-month,0.3637,"Medium Risk
(30–60%)",0,0
4644,50.55,13,Month-to-month,0.1887,"Low Risk
(0–30%)",0,0
4645,104.4,33,Month-to-month,0.5389,"Medium Risk
(30–60%)",1,1
4646,70.7,1,Month-to-month,0.7493,"High Risk
(60–100%)",1,0
4647,45.25,4,Month-to-month,0.3159,"Medium Risk
(30–60%)",0,0
4648,70.3,2,Month-to-month,0.6544,"High Risk
(60–100%)",1,0
4649,108.95,72,Two year,0.0528,"Low Risk
(0–30%)",0,0
4650,26.45,37,Month-to-month,0.0788,"Low Risk
(0–30%)",0,0
4651,86.2,15,Month-to-month,0.3793,"Medium Risk
(30–60%)",0,1
4652,19.65,23,One year,0.0376,"Low Risk
(0–30%)",0,0
4653,51.2,30,Month-to-month,0.1177,"Low Risk
(0–30%)",0,1
4654,19.05,42,One year,0.0347,"Low Risk
(0–30%)",0,0
4655,74.75,32,One year,0.1003,"Low Risk
(0–30%)",0,0
4656,75.8,22,Month-to-month,0.3722,"Medium Risk
(30–60%)",0,0
4657,25.1,42,Month-to-month,0.2178,"Low Risk
(0–30%)",0,0
4658,44.45,8,Month-to-month,0.2276,"Low Risk
(0–30%)",0,0
4659,104.3,65,Two year,0.1105,"Low Risk
(0–30%)",0,0
4660,19.5,2,Month-to-month,0.2293,"Low Risk
(0–30%)",0,1
4661,89.0,70,Two year,0.0224,"Low Risk
(0–30%)",0,0
4662,20.15,22,Month-to-month,0.0791,"Low Risk
(0–30%)",0,0
4663,74.9,4,Month-to-month,0.7617,"High Risk
(60–100%)",1,1
4664,74.9,2,Month-to-month,0.5884,"Medium Risk
(30–60%)",1,1
4665,36.15,67,Two year,0.0252,"Low Risk
(0–30%)",0,0
4666,19.2,25,Month-to-month,0.0838,"Low Risk
(0–30%)",0,0
4667,19.25,20,Month-to-month,0.0916,"Low Risk
(0–30%)",0,0
4668,61.2,2,Month-to-month,0.3162,"Medium Risk
(30–60%)",0,0
4669,20.45,51,Two year,0.018,"Low Risk
(0–30%)",0,0
4670,35.05,46,Month-to-month,0.1214,"Low Risk
(0–30%)",0,0
4671,100.25,25,Month-to-month,0.6601,"High Risk
(60–100%)",1,1
4672,44.0,13,Month-to-month,0.168,"Low Risk
(0–30%)",0,0
4673,102.8,25,Month-to-month,0.5114,"Medium Risk
(30–60%)",1,1
4674,50.35,26,One year,0.063,"Low Risk
(0–30%)",0,0
4675,100.0,43,One year,0.3526,"Medium Risk
(30–60%)",0,1
4676,20.0,19,Month-to-month,0.1331,"Low Risk
(0–30%)",0,0
4677,99.85,10,Month-to-month,0.6672,"High Risk
(60–100%)",1,1
4678,94.2,2,Month-to-month,0.7875,"High Risk
(60–100%)",1,1
4679,86.4,72,Two year,0.0182,"Low Risk
(0–30%)",0,0
4680,58.4,18,Month-to-month,0.2132,"Low Risk
(0–30%)",0,0
4681,83.85,9,Month-to-month,0.7657,"High Risk
(60–100%)",1,1
4682,88.3,27,Month-to-month,0.3859,"Medium Risk
(30–60%)",0,1
4683,94.1,24,Month-to-month,0.6314,"High Risk
(60–100%)",1,0
4684,104.05,69,One year,0.2385,"Low Risk
(0–30%)",0,1
4685,108.9,46,Two year,0.1688,"Low Risk
(0–30%)",0,0
4686,107.4,72,Two year,0.042,"Low Risk
(0–30%)",0,0
4687,94.7,22,Month-to-month,0.4405,"Medium Risk
(30–60%)",0,1
4688,90.85,70,Month-to-month,0.2667,"Low Risk
(0–30%)",0,0
4689,19.9,2,Month-to-month,0.1802,"Low Risk
(0–30%)",0,0
4690,66.4,31,Month-to-month,0.1418,"Low Risk
(0–30%)",0,0
4691,100.65,56,Month-to-month,0.4226,"Medium Risk
(30–60%)",0,1
4692,100.7,16,Month-to-month,0.4293,"Medium Risk
(30–60%)",0,0
4693,25.6,52,Two year,0.0159,"Low Risk
(0–30%)",0,0
4694,19.85,13,Month-to-month,0.1059,"Low Risk
(0–30%)",0,0
4695,20.75,35,One year,0.0318,"Low Risk
(0–30%)",0,0
4696,95.8,59,Two year,0.1073,"Low Risk
(0–30%)",0,0
4697,94.65,72,Month-to-month,0.3229,"Medium Risk
(30–60%)",0,0
4698,80.55,66,Two year,0.0736,"Low Risk
(0–30%)",0,1
4699,106.65,49,Two year,0.1106,"Low Risk
(0–30%)",0,0
4700,45.85,2,Month-to-month,0.4586,"Medium Risk
(30–60%)",0,0
4701,104.35,21,Month-to-month,0.6694,"High Risk
(60–100%)",1,0
4702,55.45,54,One year,0.2555,"Low Risk
(0–30%)",0,0
4703,78.85,24,Month-to-month,0.4542,"Medium Risk
(30–60%)",0,1
4704,61.15,1,Month-to-month,0.5014,"Medium Risk
(30–60%)",1,0
4705,78.95,6,Month-to-month,0.4559,"Medium Risk
(30–60%)",0,0
4706,44.45,1,Month-to-month,0.5418,"Medium Risk
(30–60%)",1,1
4707,109.2,49,One year,0.2177,"Low Risk
(0–30%)",0,0
4708,61.3,56,Two year,0.0245,"Low Risk
(0–30%)",0,0
4709,96.85,56,Month-to-month,0.3056,"Medium Risk
(30–60%)",0,0
4710,40.55,6,Two year,0.0522,"Low Risk
(0–30%)",0,0
4711,19.8,32,One year,0.0307,"Low Risk
(0–30%)",0,0
4712,108.25,50,One year,0.2105,"Low Risk
(0–30%)",0,0
4713,105.05,58,One year,0.2139,"Low Risk
(0–30%)",0,0
4714,90.45,65,Two year,0.0229,"Low Risk
(0–30%)",0,0
4715,86.4,64,Two year,0.025,"Low Risk
(0–30%)",0,0
4716,66.9,66,Two year,0.025,"Low Risk
(0–30%)",0,0
4717,110.7,38,One year,0.3136,"Medium Risk
(30–60%)",0,0
4718,20.0,20,One year,0.0398,"Low Risk
(0–30%)",0,0
4719,84.9,36,Month-to-month,0.5159,"Medium Risk
(30–60%)",1,1
4720,102.1,64,One year,0.2415,"Low Risk
(0–30%)",0,0
4721,20.25,1,Month-to-month,0.3107,"Medium Risk
(30–60%)",0,1
4722,70.15,60,One year,0.0512,"Low Risk
(0–30%)",0,0
4723,74.35,1,Month-to-month,0.7831,"High Risk
(60–100%)",1,1
4724,80.05,50,One year,0.0626,"Low Risk
(0–30%)",0,0
4725,62.05,1,Month-to-month,0.4333,"Medium Risk
(30–60%)",0,1
4726,49.2,72,Two year,0.0382,"Low Risk
(0–30%)",0,0
